State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Maharashtra,Ahmednagar,2004,Rabi,Cotton,64.58,69.91
Maharashtra,Ahmednagar,2004,Rabi,Sugarcane,98.23,4605.8
Maharashtra,Ahmednagar,2004,Kharif,Maize,83.5,271.1
Maharashtra,Ahmednagar,2004,Kharif,Wheat,22.95,52.19
Maharashtra,Ahmednagar,2004,Kharif,Rice,59.31,219.67
Maharashtra,Ahmednagar,2004,Kharif,Cotton,32.66,29.85
Maharashtra,Ahmednagar,2004,Kharif,Sugarcane,94.83,5086.62
Maharashtra,Ahmednagar,2004,Whole Year,Maize,45.28,125.16
Maharashtra,Ahmednagar,2004,Whole Year,Wheat,93.24,236.06
Maharashtra,Ahmednagar,2004,Whole Year,Rice,15.52,61.64
Maharashtra,Ahmednagar,2004,Whole Year,Cotton,3.38,3.23
Maharashtra,Ahmednagar,2004,Whole Year,Sugarcane,86.18,3996.15
Maharashtra,Ahmednagar,2005,Rabi,Maize,95.69,290.52
Maharashtra,Ahmednagar,2005,Rabi,Wheat,62.81,160.78
Maharashtra,Ahmednagar,2005,Rabi,Rice,19.44,76.74
Maharashtra,Ahmednagar,2005,Rabi,Cotton,36.53,37.47
Maharashtra,Ahmednagar,2005,Rabi,Sugarcane,89.77,4248.18
Maharashtra,Ahmednagar,2005,Kharif,Maize,23.46,68.09
Maharashtra,Ahmednagar,2005,Kharif,Wheat,79.04,184.06
Maharashtra,Ahmednagar,2005,Kharif,Rice,95.89,351.9
Maharashtra,Ahmednagar,2005,Kharif,Cotton,80.89,81.28
Maharashtra,Ahmednagar,2005,Kharif,Sugarcane,18.02,958.13
Maharashtra,Ahmednagar,2005,Whole Year,Maize,44.06,128.63
Maharashtra,Ahmednagar,2005,Whole Year,Wheat,53.93,133.58
Maharashtra,Ahmednagar,2005,Whole Year,Rice,43.97,191.45
Maharashtra,Ahmednagar,2005,Whole Year,Cotton,49.62,53.32
Maharashtra,Ahmednagar,2005,Whole Year,Sugarcane,44.33,2021.16
Maharashtra,Ahmednagar,2006,Rabi,Maize,23.89,71.21
Maharashtra,Ahmednagar,2006,Rabi,Wheat,51.63,139.74
Maharashtra,Ahmednagar,2006,Rabi,Rice,68.22,266.01
Maharashtra,Ahmednagar,2006,Rabi,Cotton,27.26,29.42
Maharashtra,Ahmednagar,2006,Rabi,Sugarcane,81.22,4347.96
Maharashtra,Ahmednagar,2006,Kharif,Maize,69.62,220.29
Maharashtra,Ahmednagar,2006,Kharif,Wheat,55.46,131.44
Maharashtra,Ahmednagar,2006,Kharif,Rice,33.69,137.77
Maharashtra,Ahmednagar,2006,Kharif,Cotton,79.05,80.98
Maharashtra,Ahmednagar,2006,Kharif,Sugarcane,95.56,4672.38
Maharashtra,Ahmednagar,2006,Whole Year,Maize,77.35,254.67
Maharashtra,Ahmednagar,2006,Whole Year,Wheat,65.12,176.53
Maharashtra,Ahmednagar,2006,Whole Year,Rice,93.36,349.1
Maharashtra,Ahmednagar,2006,Whole Year,Cotton,82.53,86.16
Maharashtra,Ahmednagar,2006,Whole Year,Sugarcane,2.18,107.55
Maharashtra,Ahmednagar,2007,Rabi,Maize,39.44,107.51
Maharashtra,Ahmednagar,2007,Rabi,Wheat,16.41,40.5
Maharashtra,Ahmednagar,2007,Rabi,Rice,5.47,21.41
Maharashtra,Ahmednagar,2007,Rabi,Cotton,57.63,56.77
Maharashtra,Ahmednagar,2007,Rabi,Sugarcane,28.87,1374.73
Maharashtra,Ahmednagar,2007,Kharif,Maize,40.16,110.76
Maharashtra,Ahmednagar,2007,Kharif,Wheat,14.65,39.33
Maharashtra,Ahmednagar,2007,Kharif,Rice,17.22,73.95
Maharashtra,Ahmednagar,2007,Kharif,Cotton,92.21,83.41
Maharashtra,Ahmednagar,2007,Kharif,Sugarcane,68.63,3204.03
Maharashtra,Ahmednagar,2007,Whole Year,Maize,89.52,269.39
Maharashtra,Ahmednagar,2007,Whole Year,Wheat,35.88,94.57
Maharashtra,Ahmednagar,2007,Whole Year,Rice,30.45,117.4
Maharashtra,Ahmednagar,2007,Whole Year,Cotton,61.38,59.11
Maharashtra,Ahmednagar,2007,Whole Year,Sugarcane,57.41,2734.7
Maharashtra,Ahmednagar,2008,Rabi,Maize,28.96,82.84
Maharashtra,Ahmednagar,2008,Rabi,Wheat,22.4,59.95
Maharashtra,Ahmednagar,2008,Rabi,Rice,87.93,352.89
Maharashtra,Ahmednagar,2008,Rabi,Cotton,23.01,21.17
Maharashtra,Ahmednagar,2008,Rabi,Sugarcane,4.86,262.28
Maharashtra,Ahmednagar,2008,Kharif,Maize,75.72,209.03
Maharashtra,Ahmednagar,2008,Kharif,Wheat,41.01,100.82
Maharashtra,Ahmednagar,2008,Kharif,Rice,67.3,287.46
Maharashtra,Ahmednagar,2008,Kharif,Cotton,73.77,70.01
Maharashtra,Ahmednagar,2008,Kharif,Sugarcane,51.15,2729.54
Maharashtra,Ahmednagar,2008,Whole Year,Maize,75.6,204.27
Maharashtra,Ahmednagar,2008,Whole Year,Wheat,1.45,3.87
Maharashtra,Ahmednagar,2008,Whole Year,Rice,30.81,112.07
Maharashtra,Ahmednagar,2008,Whole Year,Cotton,89.5,85.64
Maharashtra,Ahmednagar,2008,Whole Year,Sugarcane,44.72,2266.15
Maharashtra,Ahmednagar,2009,Rabi,Maize,5.1,14.34
Maharashtra,Ahmednagar,2009,Rabi,Wheat,80.95,206.64
Maharashtra,Ahmednagar,2009,Rabi,Rice,68.6,258.19
Maharashtra,Ahmednagar,2009,Rabi,Cotton,28.03,29.56
Maharashtra,Ahmednagar,2009,Rabi,Sugarcane,49.35,2394.99
Maharashtra,Ahmednagar,2009,Kharif,Maize,82.57,258.49
Maharashtra,Ahmednagar,2009,Kharif,Wheat,54.49,143.66
Maharashtra,Ahmednagar,2009,Kharif,Rice,65.54,236.07
Maharashtra,Ahmednagar,2009,Kharif,Cotton,47.16,51.62
Maharashtra,Ahmednagar,2009,Kharif,Sugarcane,7.64,399.79
Maharashtra,Ahmednagar,2009,Whole Year,Maize,36.19,102.35
Maharashtra,Ahmednagar,2009,Whole Year,Wheat,97.24,221.21
Maharashtra,Ahmednagar,2009,Whole Year,Rice,68.61,280.72
Maharashtra,Ahmednagar,2009,Whole Year,Cotton,45.19,41.57
Maharashtra,Ahmednagar,2009,Whole Year,Sugarcane,95.09,4841.26
Maharashtra,Ahmednagar,2010,Rabi,Maize,96.1,314.34
Maharashtra,Ahmednagar,2010,Rabi,Wheat,35.51,90.73
Maharashtra,Ahmednagar,2010,Rabi,Rice,73.69,278.41
Maharashtra,Ahmednagar,2010,Rabi,Cotton,32.87,34.25
Maharashtra,Ahmednagar,2010,Rabi,Sugarcane,18.16,907.06
Maharashtra,Ahmednagar,2010,Kharif,Maize,7.83,22.63
Maharashtra,Ahmednagar,2010,Kharif,Wheat,89.82,240.14
Maharashtra,Ahmednagar,2010,Kharif,Rice,41.99,160.11
Maharashtra,Ahmednagar,2010,Kharif,Cotton,66.62,70.98
Maharashtra,Ahmednagar,2010,Kharif,Sugarcane,18.54,955.34
Maharashtra,Ahmednagar,2010,Whole Year,Maize,66.23,185.79
Maharashtra,Ahmednagar,2010,Whole Year,Wheat,5.87,13.66
Maharashtra,Ahmednagar,2010,Whole Year,Rice,39.96,157.32
Maharashtra,Ahmednagar,2010,Whole Year,Cotton,80.16,74.1
Maharashtra,Ahmednagar,2010,Whole Year,Sugarcane,86.1,4196.55
Maharashtra,Ahmednagar,2011,Rabi,Maize,90.63,273.41
Maharashtra,Ahmednagar,2011,Rabi,Wheat,23.93,63.53
Maharashtra,Ahmednagar,2011,Rabi,Rice,62.49,274.7
Maharashtra,Ahmednagar,2011,Rabi,Cotton,78.33,79.49
Maharashtra,Ahmednagar,2011,Rabi,Sugarcane,72.66,3996.01
Maharashtra,Ahmednagar,2011,Kharif,Maize,93.64,268.47
Maharashtra,Ahmednagar,2011,Kharif,Wheat,27.08,66.25
Maharashtra,Ahmednagar,2011,Kharif,Rice,69.22,293.94
Maharashtra,Ahmednagar,2011,Kharif,Cotton,65.03,65.99
Maharashtra,Ahmednagar,2011,Kharif,Sugarcane,28.29,1290.36
Maharashtra,Ahmednagar,2011,Whole Year,Maize,60.44,193.37
Maharashtra,Ahmednagar,2011,Whole Year,Wheat,17.06,44.85
Maharashtra,Ahmednagar,2011,Whole Year,Rice,75.95,306.39
Maharashtra,Ahmednagar,2011,Whole Year,Cotton,62.5,61.87
Maharashtra,Ahmednagar,2011,Whole Year,Sugarcane,77.3,3572
Maharashtra,Ahmednagar,2012,Rabi,Maize,99.26,315.61
Maharashtra,Ahmednagar,2012,Rabi,Wheat,27.1,69.7
Maharashtra,Ahmednagar,2012,Rabi,Rice,54.94,236.25
Maharashtra,Ahmednagar,2012,Rabi,Cotton,40.78,41.05
Maharashtra,Ahmednagar,2012,Rabi,Sugarcane,45.73,2154.86
Maharashtra,Ahmednagar,2012,Kharif,Maize,11.05,31
Maharashtra,Ahmednagar,2012,Kharif,Wheat,7.91,21.3
Maharashtra,Ahmednagar,2012,Kharif,Rice,19.17,82.22
Maharashtra,Ahmednagar,2012,Kharif,Cotton,47.4,50.32
Maharashtra,Ahmednagar,2012,Kharif,Sugarcane,33.97,1536.69
Maharashtra,Ahmednagar,2012,Whole Year,Maize,23.82,64.66
Maharashtra,Ahmednagar,2012,Whole Year,Wheat,10.32,27.5
Maharashtra,Ahmednagar,2012,Whole Year,Rice,43.84,177.68
Maharashtra,Ahmednagar,2012,Whole Year,Cotton,44.41,48.01
Maharashtra,Ahmednagar,2012,Whole Year,Sugarcane,61.93,3056.25
Maharashtra,Ahmednagar,2013,Rabi,Maize,26.74,82.55
Maharashtra,Ahmednagar,2013,Rabi,Wheat,31.84,80.57
Maharashtra,Ahmednagar,2013,Rabi,Rice,75.69,317.62
Maharashtra,Ahmednagar,2013,Rabi,Cotton,67.92,65.61
Maharashtra,Ahmednagar,2013,Rabi,Sugarcane,95.28,5059.61
Maharashtra,Ahmednagar,2013,Kharif,Maize,20.52,64.1
Maharashtra,Ahmednagar,2013,Kharif,Wheat,74.23,189.42
Maharashtra,Ahmednagar,2013,Kharif,Rice,87.84,384.06
Maharashtra,Ahmednagar,2013,Kharif,Cotton,4.31,4.42
Maharashtra,Ahmednagar,2013,Kharif,Sugarcane,12.73,696.85
Maharashtra,Ahmednagar,2013,Whole Year,Maize,69.72,200.45
Maharashtra,Ahmednagar,2013,Whole Year,Wheat,33.09,85.24
Maharashtra,Ahmednagar,2013,Whole Year,Rice,98.06,375.42
Maharashtra,Ahmednagar,2013,Whole Year,Cotton,66.87,69.38
Maharashtra,Ahmednagar,2013,Whole Year,Sugarcane,92.42,4451.41
Maharashtra,Ahmednagar,2014,Rabi,Maize,90.25,276.56
Maharashtra,Ahmednagar,2014,Rabi,Wheat,82.93,212.38
Maharashtra,Ahmednagar,2014,Rabi,Rice,76.89,299.29
Maharashtra,Ahmednagar,2014,Rabi,Cotton,3.33,3.52
Maharashtra,Ahmednagar,2014,Rabi,Sugarcane,32.01,1567.52
Maharashtra,Ahmednagar,2014,Kharif,Maize,2.6,7.68
Maharashtra,Ahmednagar,2014,Kharif,Wheat,61.17,168.15
Maharashtra,Ahmednagar,2014,Kharif,Rice,41.73,163.55
Maharashtra,Ahmednagar,2014,Kharif,Cotton,78.15,76.09
Maharashtra,Ahmednagar,2014,Kharif,Sugarcane,26.66,1452.14
Maharashtra,Ahmednagar,2014,Whole Year,Maize,87.77,244.21
Maharashtra,Ahmednagar,2014,Whole Year,Wheat,71.64,162.78
Maharashtra,Ahmednagar,2014,Whole Year,Rice,77.99,292.4
Maharashtra,Ahmednagar,2014,Whole Year,Cotton,28.9,30.91
Maharashtra,Ahmednagar,2014,Whole Year,Sugarcane,14.32,705.22
Maharashtra,Ahmednagar,2015,Rabi,Maize,93.73,304.45
Maharashtra,Ahmednagar,2015,Rabi,Wheat,96.99,231
Maharashtra,Ahmednagar,2015,Rabi,Rice,67.72,264.42
Maharashtra,Ahmednagar,2015,Rabi,Cotton,4.92,4.73
Maharashtra,Ahmednagar,2015,Rabi,Sugarcane,13.59,669.23
Maharashtra,Ahmednagar,2015,Kharif,Maize,23.09,69.52
Maharashtra,Ahmednagar,2015,Kharif,Wheat,52.88,132.5
Maharashtra,Ahmednagar,2015,Kharif,Rice,97.32,389.21
Maharashtra,Ahmednagar,2015,Kharif,Cotton,61.09,66.14
Maharashtra,Ahmednagar,2015,Kharif,Sugarcane,91.68,4349.32
Maharashtra,Ahmednagar,2015,Whole Year,Maize,20.65,59.73
Maharashtra,Ahmednagar,2015,Whole Year,Wheat,81.17,193.13
Maharashtra,Ahmednagar,2015,Whole Year,Rice,68.64,295.98
Maharashtra,Ahmednagar,2015,Whole Year,Cotton,24.78,24.13
Maharashtra,Ahmednagar,2015,Whole Year,Sugarcane,18.17,981.41
Maharashtra,Ahmednagar,2016,Rabi,Maize,47.54,145.69
Maharashtra,Ahmednagar,2016,Rabi,Wheat,34.48,85.47
Maharashtra,Ahmednagar,2016,Rabi,Rice,25.31,96.02
Maharashtra,Ahmednagar,2016,Rabi,Cotton,52.3,56.19
Maharashtra,Ahmednagar,2016,Rabi,Sugarcane,70.22,3555.22
Maharashtra,Ahmednagar,2016,Kharif,Maize,77,231.76
Maharashtra,Ahmednagar,2016,Kharif,Wheat,62.94,147.97
Maharashtra,Ahmednagar,2016,Kharif,Rice,70.81,284.27
Maharashtra,Ahmednagar,2016,Kharif,Cotton,87.74,87.23
Maharashtra,Ahmednagar,2016,Kharif,Sugarcane,91.23,4450.61
Maharashtra,Ahmednagar,2016,Whole Year,Maize,87.64,285.56
Maharashtra,Ahmednagar,2016,Whole Year,Wheat,22.13,55.93
Maharashtra,Ahmednagar,2016,Whole Year,Rice,32.83,130.53
Maharashtra,Ahmednagar,2016,Whole Year,Cotton,17.14,16.83
Maharashtra,Ahmednagar,2016,Whole Year,Sugarcane,43.61,2139.78
Maharashtra,Ahmednagar,2017,Rabi,Maize,50.88,158.4
Maharashtra,Ahmednagar,2017,Rabi,Wheat,86.91,237.55
Maharashtra,Ahmednagar,2017,Rabi,Rice,1.42,5.24
Maharashtra,Ahmednagar,2017,Rabi,Cotton,68.05,62.87
Maharashtra,Ahmednagar,2017,Rabi,Sugarcane,88.12,4669.08
Maharashtra,Ahmednagar,2017,Kharif,Maize,88.42,267.99
Maharashtra,Ahmednagar,2017,Kharif,Wheat,69.64,163.65
Maharashtra,Ahmednagar,2017,Kharif,Rice,33.79,148.03
Maharashtra,Ahmednagar,2017,Kharif,Cotton,19.62,19.55
Maharashtra,Ahmednagar,2017,Kharif,Sugarcane,62.86,2861.57
Maharashtra,Ahmednagar,2017,Whole Year,Maize,81.43,242.71
Maharashtra,Ahmednagar,2017,Whole Year,Wheat,80.64,185.85
Maharashtra,Ahmednagar,2017,Whole Year,Rice,40.7,171.88
Maharashtra,Ahmednagar,2017,Whole Year,Cotton,71.05,69.72
Maharashtra,Ahmednagar,2017,Whole Year,Sugarcane,11.38,572.54
Maharashtra,Ahmednagar,2018,Rabi,Maize,14.71,41.22
Maharashtra,Ahmednagar,2018,Rabi,Wheat,92.78,210.14
Maharashtra,Ahmednagar,2018,Rabi,Rice,85.52,311.87
Maharashtra,Ahmednagar,2018,Rabi,Cotton,35.14,36.06
Maharashtra,Ahmednagar,2018,Rabi,Sugarcane,89.96,4073.31
Maharashtra,Ahmednagar,2018,Kharif,Maize,54.48,159.58
Maharashtra,Ahmednagar,2018,Kharif,Wheat,73.24,188.15
Maharashtra,Ahmednagar,2018,Kharif,Rice,26.56,114.3
Maharashtra,Ahmednagar,2018,Kharif,Cotton,85.47,86.95
Maharashtra,Ahmednagar,2018,Kharif,Sugarcane,45.88,2287.78
Maharashtra,Ahmednagar,2018,Whole Year,Maize,3.98,12.66
Maharashtra,Ahmednagar,2018,Whole Year,Wheat,86.81,229.26
Maharashtra,Ahmednagar,2018,Whole Year,Rice,67.45,249.12
Maharashtra,Ahmednagar,2018,Whole Year,Cotton,33.26,30.33
Maharashtra,Ahmednagar,2018,Whole Year,Sugarcane,70.23,3768.85
Maharashtra,Ahmednagar,2019,Rabi,Maize,4.98,14.53
Maharashtra,Ahmednagar,2019,Rabi,Wheat,20.17,49.28
Maharashtra,Ahmednagar,2019,Rabi,Rice,67.34,250.23
Maharashtra,Ahmednagar,2019,Rabi,Cotton,87.82,81.59
Maharashtra,Ahmednagar,2019,Rabi,Sugarcane,94.27,4329.75
Maharashtra,Ahmednagar,2019,Kharif,Maize,81.78,232.84
Maharashtra,Ahmednagar,2019,Kharif,Wheat,76.8,196.01
Maharashtra,Ahmednagar,2019,Kharif,Rice,94.87,411.63
Maharashtra,Ahmednagar,2019,Kharif,Cotton,74.11,67.48
Maharashtra,Ahmednagar,2019,Kharif,Sugarcane,75.78,3494.9
Maharashtra,Ahmednagar,2019,Whole Year,Maize,63.78,188.56
Maharashtra,Ahmednagar,2019,Whole Year,Wheat,32.07,88.13
Maharashtra,Ahmednagar,2019,Whole Year,Rice,68,267.83
Maharashtra,Ahmednagar,2019,Whole Year,Cotton,32.85,36.06
Maharashtra,Ahmednagar,2019,Whole Year,Sugarcane,32,1651.18
Maharashtra,Ahmednagar,2020,Rabi,Maize,62.76,191.81
Maharashtra,Ahmednagar,2020,Rabi,Wheat,47.87,128.11
Maharashtra,Ahmednagar,2020,Rabi,Rice,49.84,215.14
Maharashtra,Ahmednagar,2020,Rabi,Cotton,57.08,60.08
Maharashtra,Ahmednagar,2020,Rabi,Sugarcane,79.42,4130.02
Maharashtra,Ahmednagar,2020,Kharif,Maize,20.15,59.59
Maharashtra,Ahmednagar,2020,Kharif,Wheat,34.44,80.12
Maharashtra,Ahmednagar,2020,Kharif,Rice,94.38,393.82
Maharashtra,Ahmednagar,2020,Kharif,Cotton,90,98.95
Maharashtra,Ahmednagar,2020,Kharif,Sugarcane,57.36,3104.15
Maharashtra,Ahmednagar,2020,Whole Year,Maize,9.64,31.58
Maharashtra,Ahmednagar,2020,Whole Year,Wheat,58.6,145.66
Maharashtra,Ahmednagar,2020,Whole Year,Rice,33.13,125.93
Maharashtra,Ahmednagar,2020,Whole Year,Cotton,75.99,72.35
Maharashtra,Ahmednagar,2020,Whole Year,Sugarcane,24.61,1267.4
Maharashtra,Ahmednagar,2021,Rabi,Maize,1.68,5.26
Maharashtra,Ahmednagar,2021,Rabi,Wheat,11.04,29.51
Maharashtra,Ahmednagar,2021,Rabi,Rice,71.59,274.03
Maharashtra,Ahmednagar,2021,Rabi,Cotton,64.69,59.58
Maharashtra,Ahmednagar,2021,Rabi,Sugarcane,25.51,1339.1
Maharashtra,Ahmednagar,2021,Kharif,Maize,1.29,3.7
Maharashtra,Ahmednagar,2021,Kharif,Wheat,54.8,136.82
Maharashtra,Ahmednagar,2021,Kharif,Rice,33.6,138.15
Maharashtra,Ahmednagar,2021,Kharif,Cotton,64.13,65.24
Maharashtra,Ahmednagar,2021,Kharif,Sugarcane,8.75,473.87
Maharashtra,Ahmednagar,2021,Whole Year,Maize,58.24,170.09
Maharashtra,Ahmednagar,2021,Whole Year,Wheat,91.39,217.84
Maharashtra,Ahmednagar,2021,Whole Year,Rice,5,19.29
Maharashtra,Ahmednagar,2021,Whole Year,Cotton,42.56,42.08
Maharashtra,Ahmednagar,2021,Whole Year,Sugarcane,22.8,1031.08
Maharashtra,Ahmednagar,2022,Rabi,Maize,81.31,230.63
Maharashtra,Ahmednagar,2022,Rabi,Wheat,96.98,258.37
Maharashtra,Ahmednagar,2022,Rabi,Rice,48.18,187.3
Maharashtra,Ahmednagar,2022,Rabi,Cotton,6.45,6.03
Maharashtra,Ahmednagar,2022,Rabi,Sugarcane,24.29,1308.17
Maharashtra,Ahmednagar,2022,Kharif,Maize,7.4,20.7
Maharashtra,Ahmednagar,2022,Kharif,Wheat,26.09,59.61
Maharashtra,Ahmednagar,2022,Kharif,Rice,89.26,332.33
Maharashtra,Ahmednagar,2022,Kharif,Cotton,47.61,48.93
Maharashtra,Ahmednagar,2022,Kharif,Sugarcane,19.39,900.16
Maharashtra,Ahmednagar,2022,Whole Year,Maize,27.88,88.24
Maharashtra,Ahmednagar,2022,Whole Year,Wheat,43.7,100.47
Maharashtra,Ahmednagar,2022,Whole Year,Rice,99.53,437.1
Maharashtra,Ahmednagar,2022,Whole Year,Cotton,24.18,24.03
Maharashtra,Ahmednagar,2022,Whole Year,Sugarcane,76.52,3987.68
Maharashtra,Ahmednagar,2023,Rabi,Maize,82.04,249.15
Maharashtra,Ahmednagar,2023,Rabi,Wheat,78.88,194.79
Maharashtra,Ahmednagar,2023,Rabi,Rice,37.93,141.17
Maharashtra,Ahmednagar,2023,Rabi,Cotton,7.82,7.37
Maharashtra,Ahmednagar,2023,Rabi,Sugarcane,22.63,1131.23
Maharashtra,Ahmednagar,2023,Kharif,Maize,59.57,180.57
Maharashtra,Ahmednagar,2023,Kharif,Wheat,7.47,18.76
Maharashtra,Ahmednagar,2023,Kharif,Rice,78.49,317.95
Maharashtra,Ahmednagar,2023,Kharif,Cotton,95.81,87.79
Maharashtra,Ahmednagar,2023,Kharif,Sugarcane,62.62,3147.57
Maharashtra,Ahmednagar,2023,Whole Year,Maize,41.38,131.05
Maharashtra,Ahmednagar,2023,Whole Year,Wheat,22.16,50.32
Maharashtra,Ahmednagar,2023,Whole Year,Rice,85.62,324.02
Maharashtra,Ahmednagar,2023,Whole Year,Cotton,80.29,85.28
Maharashtra,Ahmednagar,2023,Whole Year,Sugarcane,9.61,521.59
Maharashtra,Ahmednagar,2024,Rabi,Maize,82.97,257.95
Maharashtra,Ahmednagar,2024,Rabi,Wheat,56.61,131.62
Maharashtra,Ahmednagar,2024,Rabi,Rice,10.39,41.58
Maharashtra,Ahmednagar,2024,Rabi,Cotton,58.95,53.8
Maharashtra,Ahmednagar,2024,Rabi,Sugarcane,37.68,1718.21
Maharashtra,Ahmednagar,2024,Kharif,Maize,64.02,189.6
Maharashtra,Ahmednagar,2024,Kharif,Wheat,47.25,119.98
Maharashtra,Ahmednagar,2024,Kharif,Rice,9.37,35.62
Maharashtra,Ahmednagar,2024,Kharif,Cotton,1.21,1.22
Maharashtra,Ahmednagar,2024,Kharif,Sugarcane,74.99,3925.09
Maharashtra,Ahmednagar,2024,Whole Year,Maize,18.96,59.06
Maharashtra,Ahmednagar,2024,Whole Year,Wheat,17.52,41.61
Maharashtra,Ahmednagar,2024,Whole Year,Rice,48.82,204.9
Maharashtra,Ahmednagar,2024,Whole Year,Cotton,76.92,84.08
Maharashtra,Ahmednagar,2024,Whole Year,Sugarcane,99.73,4806.96
